Êý¾Ý×éÊý,ÎÀÐÇPRNºÅ,ÀúÔª,ÎÀÐÇÖÓÆ«²î(s),ÎÀÐÇÖÓÆ¯ÒÆ(s/s),ÎÀÐÇÖÓÆ¯ÒÆËÙ¶È(s/s*s),IODE,C_rs,n,M0,C_uc,e,C_us,sqrt_A,TEO,C_ic,OMEGA,C_is,I_0,C_rc,w,OMEGA_DOT,IDOT,L2_code,PS_week_num,L2_P_code,ÎÀÐÇ¾«¶È(m),ÎÀÐÇ½¡¿µ×´Ì¬,TGD,IODC,X,Y,Z
176,C08,2025 02 24 07 00 00,-1.664063893259e-05,-5.63966651157e-11,-2.303929616532e-19,6.0,-286.71875,1.031828694092e-09,2.433691059858,-9.062234312296e-06,0.003134744707495,-7.867347449064e-06,6492.940120697,111600.0,-2.235174179077e-07,-1.892939028989,8.055940270424e-08,1.07669125729,508.625,-3.115352265669,-2.42581533066e-09,-5.071639825584e-11,0.0,999.0,,2.0,0.0,1.13e-08,-7e-10,,,
177,C08,2025 02 24 08 00 00,-1.684052404016e-05,-5.642775136039e-11,0.0,1.0,-271.640625,1.039686164245e-09,2.696516531571,-8.545815944672e-06,0.00313702726271,-7.12601467967e-06,6492.934326172,115200.0,-1.718290150166e-07,-1.892947995214,1.396983861923e-09,1.076691447469,487.078125,-3.115602992273,-2.385099348961e-09,-3.821587755898e-11,0.0,999.0,,2.0,0.0,1.13e-08,-7e-10,,,
178,C08,2025 02 24 09 00 00,-1.704366877675e-05,-5.645617306982e-11,0.0,1.0,-271.1875,1.010042072307e-09,2.95909228902,-8.531380444765e-06,0.003136234357953,-7.319264113903e-06,6492.936220169,118800.0,-1.443549990654e-07,-1.892956608875,-6.984919309616e-09,1.076691438692,495.859375,-3.115602813797,-2.371884512796e-09,-3.714440435639e-11,0.0,999.0,,2.0,0.0,1.13e-08,-7e-10,,,
179,C08,2025 02 24 10 00 00,-1.724797766656e-05,-5.660361068749e-11,0.0,1.0,-253.34375,9.532539925693e-10,-3.061273178681,-8.007511496544e-06,0.00313287274912,-8.299015462399e-06,6492.944507599,122400.0,-1.63447111845e-07,-1.892965166946,-3.073364496231e-08,1.076691173903,528.734375,-3.115846585688,-2.385099348961e-09,-3.357282701443e-11,0.0,999.0,,2.0,0.0,1.13e-08,-7e-10,,,
180,C08,2025 02 24 11 00 00,-1.745007466525e-05,-5.637001976311e-11,0.0,1.0,-211.078125,8.825367611985e-10,-2.798030848462,-6.726011633873e-06,0.003128654672764,-9.174924343824e-06,6492.955810547,126000.0,-1.601874828339e-07,-1.892973872771,-9.126961231232e-08,1.076690819877,557.8125,-3.116513946972,-2.408314601684e-09,-2.107230631757e-11,0.0,999.0,,2.0,0.0,1.13e-08,-7e-10,,,
181,C08,2025 02 24 12 00 00,-1.765263732523e-05,-5.631939359318e-11,0.0,1.0,-161.078125,8.100337411567e-10,-2.534493223839,-5.234032869339e-06,0.003125178162009,-9.309034794569e-06,6492.966861725,129600.0,-1.103617250919e-07,-1.892982742444,-1.383014023304e-07,1.076690537534,562.5625,-3.117478251368,-2.43010122347e-09,-1.428630936784e-12,0.0,999.0,,2.0,0.0,1.13e-08,-7e-10,,,
182,C08,2025 02 24 13 00 00,-1.785531640053e-05,-5.630074184637e-11,0.0,1.0,-136.125,7.718178635977e-10,-2.271264102307,-4.495494067669e-06,0.003123767790385,-8.979346603155e-06,6492.9728508,133200.0,-4.656612873077e-08,-1.892991713057,-1.410953700542e-07,1.076690391242,551.640625,-3.118135985188,-2.444744690572e-09,2.035799084918e-11,0.0,999.0,,2.0,0.0,1.13e-08,-7e-10,,,
183,C08,2025 02 24 14 00 00,-1.806055661291e-05,-5.664535507321e-11,0.0,1.0,-136.453125,7.746751254713e-10,-2.008757330223,-4.52296808362e-06,0.00312378432136,-9.065959602594e-06,6492.972379684,136800.0,-1.024454832077e-08,-1.89300068806,-1.140870153904e-07,1.076690401483,553.875,-3.118072694963,-2.451173529788e-09,3.785871982478e-11,0.0,999.0,,2.0,0.0,1.13e-08,-7e-10,,,
184,C08,2025 02 24 15 00 00,-1.826521474868e-05,-5.672529113099e-11,0.0,1.0,-138.09375,8.161054226381e-10,-1.747033264662,-4.575122147799e-06,0.003123917616904,-9.968411177397e-06,6492.966001511,140400.0,-6.519258022308e-09,-1.893009550418,-1.043081283569e-07,1.076690533145,582.53125,-3.117227061019,-2.451530687522e-09,4.178745490094e-11,0.0,999.0,,2.0,0.0,1.13e-08,-7e-10,,,
185,C08,2025 02 24 16 00 00,-1.846754457802e-05,-5.645794942666e-11,0.0,1.0,-119.453125,8.836082344011e-10,-1.485716447699,-3.989320248365e-06,0.003123120870441,-1.118099316955e-05,6492.956380844,144000.0,1.583248376846e-08,-1.893018216744,-1.350417733192e-07,1.076690683826,621.609375,-3.115973527479,-2.455459422598e-09,2.678683006471e-11,0.0,999.0,,2.0,0.0,1.13e-08,-7e-10,,,
186,C08,2025 02 24 17 00 00,-1.866964157671e-05,-5.629985366795e-11,0.0,1.0,-84.328125,9.607543049875e-10,-1.224274538074,-2.928543835878e-06,0.003121383488178,-1.191254705191e-05,6492.946889877,147600.0,9.63918864727e-08,-1.893026704595,-1.466833055019e-07,1.076690714547,645.96875,-3.11484373779,-2.472602993839e-09,-2.500104139373e-12,0.0,999.0,,2.0,0.0,1.13e-08,-7e-10,,,
187,C08,2025 02 24 18 00 00,-1.887371763587e-05,-5.648281842241e-11,0.0,1.0,-58.515625,1.030042905422e-09,-0.9622804310025,-2.214219421148e-06,0.003119826084003,-1.198053359985e-05,6492.94112587,151200.0,1.927837729454e-07,-1.893035073949,-6.752088665962e-08,1.07669047024,648.5,-3.114264548042,-2.512247502335e-09,-3.928735076157e-11,0.0,999.0,,2.0,0.0,1.13e-08,-7e-10,,,
188,C08,2025 02 24 19 00 00,-1.907697878778e-05,-5.647393663821e-11,0.0,1.0,-57.359375,1.078973515006e-09,-0.6997281972766,-2.303160727024e-06,0.003119778004475,-1.204712316394e-05,6492.94093895,154800.0,2.025626599789e-07,-1.893043541319,8.800998330116e-08,1.076689849963,648.75,-3.114242199042,-2.574035790351e-09,-7.214586230761e-11,0.0,999.0,,2.0,0.0,1.13e-08,-7e-10,,,
189,C08,2025 02 24 20 00 00,-1.928023993969e-05,-5.647482481663e-11,0.0,1.0,-68.375,1.102903083198e-09,-0.4369663405563,-2.739951014519e-06,0.003121598158032,-1.273071393371e-05,6492.945573807,158400.0,1.005828380585e-07,-1.893052427084,2.002343535423e-07,1.076688978063,666.1875,-3.114428890796,-2.64118144438e-09,-8.893227581482e-11,0.0,999.0,,2.0,0.0,1.13e-08,-7e-10,,,
190,C08,2025 02 24 21 00 00,-1.94845488295e-05,-5.66178215422e-11,0.0,1.0,-69.984375,1.112189184287e-09,-0.1743447806056,-2.79862433672e-06,0.003124128910713,-1.375190913677e-05,6492.951721191,162000.0,-2.514570951462e-08,-1.893061821943,2.081505954266e-07,1.076688085683,693.484375,-3.114475573975,-2.699398155054e-09,-9.000374901741e-11,0.0,999.0,,2.0,0.0,1.13e-08,-7e-10,,,
191,C08,2025 02 24 22 00 00,-1.968839205801e-05,-5.660627522275e-11,0.0,1.0,-63.828125,1.129689913262e-09,0.08814764902911,-2.535060048103e-06,0.003125465824269,-1.430092379451e-05,6492.955024719,165600.0,-9.546056389809e-08,-1.893071604477,1.550652086735e-07,1.076687364465,706.796875,-3.114393966552,-2.73904266355e-09,-8.25034365993e-11,0.0,999.0,,2.0,0.0,1.13e-08,-7e-10,,,
192,C08,2025 02 24 23 00 00,-1.988932490349e-05,-5.625899746065e-11,0.0,1.0,-72.84375,1.175763260974e-09,0.3508670343118,-2.698041498661e-06,0.003124648355879,-1.42203643918e-05,6492.952762604,169200.0,-9.592622518539e-08,-1.893081599133,9.03382897377e-08,1.07668681587,701.9375,-3.114539993572,-2.765115178146e-09,-6.928860043404e-11,0.0,999.0,,2.0,0.0,1.13e-08,-7e-10,,,
193,C09,2025 02 24 00 00 00,-0.0007793026743457,3.822897554073e-11,0.0,1.0,-2.984375,1.16612000215e-09,-2.635350453519,-1.387670636177e-07,0.0133623466827,1.59009359777e-05,6493.761377335,86400.0,6.519258022308e-09,0.2935553723538,-3.911554813385e-08,0.953178552627,-252.96875,-2.29365480082,-1.543635727195e-09,8.653931899571e-10,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
194,C09,2025 02 24 01 00 00,-0.000779164605774,3.827516081856e-11,0.0,1.0,0.71875,1.197907040494e-09,-2.372943442208,-4.889443516731e-08,0.01336311991327,1.559127122164e-05,6493.758533478,90000.0,1.350417733192e-08,0.2935498922627,-5.40167093277e-08,0.95318167742,-240.140625,-2.293586197277,-1.544707200398e-09,8.589643507416e-10,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
195,C09,2025 02 24 02 00 00,-0.0007790274685249,3.819167204711e-11,0.0,1.0,11.640625,1.238980179926e-09,-2.110561379502,2.1792948246e-07,0.01336372026708,1.532956957817e-05,6493.755220413,93600.0,5.122274160385e-08,0.2935445233534,-6.938353180885e-08,0.9531847524738,-229.296875,-2.293492273548,-1.55256467055e-09,8.443208836395e-10,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
196,C09,2025 02 24 03 00 00,-0.0007788896327838,3.823785732493e-11,0.0,1.0,24.53125,1.276481742017e-09,-1.848174414557,5.578622221947e-07,0.01336394890677,1.523783430457e-05,6493.752300262,97200.0,1.057051122189e-07,0.293539191017,-5.261972546577e-08,0.9531877075683,-225.734375,-2.293402704925,-1.568993926323e-09,8.261058391955e-10,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
197,C09,2025 02 24 04 00 00,-0.0007787508657202,3.838440676418e-11,0.0,1.0,32.515625,1.327555298007e-09,-1.585753711796,8.102506399155e-07,0.01336389698554,1.529883593321e-05,6493.750471115,100800.0,1.732259988785e-07,0.293534262446,1.057051122189e-07,0.9531902252503,-227.609375,-2.293346571296,-1.637211053555e-09,7.843183842946e-10,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
198,C09,2025 02 24 05 00 00,-0.0007786126807332,3.838263040734e-11,0.0,1.0,34.109375,1.316483408247e-09,-1.323289155139,8.451752364635e-07,0.0133638487896,1.532630994916e-05,6493.750022888,104400.0,2.323649823666e-07,0.2935281737809,6.845220923424e-08,0.9531932725087,-228.875,-2.29333326313,-1.608281277085e-09,7.878899616366e-10,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
199,C09,2025 02 24 06 00 00,-0.0007784754270688,3.827160810488e-11,0.0,1.0,32.859375,1.38827211282e-09,-1.060778380512,8.000060915947e-07,0.01336415065452,1.509394496679e-05,6493.751308441,108000.0,-3.352761268616e-08,0.2935227917053,7.683411240578e-08,0.9531949592532,-223.125,-2.293366455278,-1.736858061396e-09,7.878899616366e-10,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
200,C09,2025 02 24 07 00 00,-0.0007783381734043,3.820233018814e-11,0.0,1.0,34.984375,1.429702409987e-09,-0.7982690468585,8.745118975639e-07,0.01336464809719,1.487415283918e-05,6493.752901077,111600.0,-2.11875885725e-07,0.2935165011576,4.423782229424e-08,0.9531970058756,-216.375,-2.293397810001,-1.825076021742e-09,7.925330121811e-10,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
201,C09,2025 02 24 08 00 00,-0.000778199872002,3.828937167327e-11,0.0,1.0,41.96875,1.408987261404e-09,-0.5357637962098,1.171138137579e-06,0.01336545613594,1.461105421185e-05,6493.755081177,115200.0,-1.345761120319e-07,0.2935100760214,9.313225746155e-08,0.953200142372,-210.140625,-2.293425194365,-1.789360248322e-09,7.882471193708e-10,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
202,C09,2025 02 24 09 00 00,-0.0007780621526763,3.829203620853e-11,0.0,1.0,51.671875,1.448631769899e-09,-0.273275313528,1.655891537666e-06,0.01336636685301,1.451978459954e-05,6493.757349014,118800.0,-7.031485438347e-08,0.2935032281018,-2.235174179077e-08,0.953202534243,-208.28125,-2.293435848797,-1.841148119781e-09,8.236057350562e-10,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
203,C09,2025 02 24 10 00 00,-0.0007779223378748,3.855138430708e-11,0.0,1.0,64.4375,1.459346501925e-09,-0.01080913449527,2.203043550253e-06,0.01336764113512,1.472514122725e-05,6493.760511398,122400.0,-1.350417733192e-08,0.293496368479,-4.097819328308e-08,0.953205356212,-213.15625,-2.293424350261,-1.859363164225e-09,8.436065681712e-10,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
204,C09,2025 02 24 11 00 00,-0.0007777835708112,3.855138430708e-11,0.0,2.0,78.265625,1.445417350292e-09,0.2516079519326,2.697575837374e-06,0.01336960087065,1.535098999739e-05,6493.76571846,126000.0,5.261972546577e-08,0.2934893684159,-9.313225746155e-09,0.9532082820482,-230.984375,-2.293363877617,-1.872935158124e-09,8.721791869068e-10,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
205,C09,2025 02 24 12 00 00,-0.0007776493439451,3.825828542858e-11,9.486769009248e-20,3.0,82.390625,1.396486740707e-09,0.5139400589121,2.835411578417e-06,0.01337211183272,1.640198752284e-05,6493.773488998,129600.0,7.264316082001e-08,0.2934822220611,8.009374141693e-08,0.9532113410099,-264.59375,-2.293218836604,-1.8768638932e-09,9.103950644658e-10,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
206,C09,2025 02 24 13 00 00,-0.0007775116246194,3.8259173607e-11,9.486769009248e-20,4.0,65.96875,1.316126250513e-09,0.7761880393245,2.364162355661e-06,0.0133744267514,1.750653609633e-05,6493.782831192,133200.0,-3.725290298462e-09,0.2934749133224,1.704320311546e-07,0.953214588688,-302.25,-2.292990570181,-1.863649057035e-09,9.582542008481e-10,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
207,C09,2025 02 24 14 00 00,-0.0007773737888783,3.826006178542e-11,9.486769009248e-20,5.0,34.28125,1.222193766419e-09,1.038411002375,1.477543264627e-06,0.01337579730898,1.816311851144e-05,6493.791656494,136800.0,-1.424923539162e-07,0.2934675285119,1.704320311546e-07,0.953218124561,-325.359375,-2.292738680557,-1.829719072287e-09,1.007184810433e-09,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
208,C09,2025 02 24 15 00 00,-0.0007772360695526,3.826094996384e-11,9.486769009248e-20,6.0,7.0625,1.13969032982e-09,1.300697157635,7.231719791889e-07,0.01337611908093,1.82488001883e-05,6493.797740936,140400.0,-2.463348209858e-07,0.293460241717,6.61239027977e-08,0.9532220115344,-328.328125,-2.292551602593,-1.779359831765e-09,1.049329423068e-09,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
209,C09,2025 02 24 16 00 00,-0.0007770946249366,3.840305851099e-11,0.0,6.0,-0.78125,1.061115628297e-09,1.563111395761,5.033798515797e-07,0.01337603770662,1.815520226955e-05,6493.799589157,144000.0,-2.714805305004e-07,0.2934527793719,-1.932494342327e-07,0.9532265612096,-325.125,-2.292493788071,-1.671141038303e-09,1.105760345071e-09,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
210,C09,2025 02 24 17 00 00,-0.0007769583025947,3.80966369562e-11,0.0,1.0,5.25,1.155405270124e-09,1.825653185715,7.231719791889e-07,0.01337647612672,1.850537955761e-05,6493.797084808,147600.0,-5.094334483147e-07,0.2934476533069,9.778887033463e-09,0.9532293114956,-335.09375,-2.292565459354,-1.816504236121e-09,1.076116253133e-09,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
211,C09,2025 02 24 18 00 00,-0.0007768227951601,3.786393421024e-11,0.0,1.0,8.09375,1.01968533113e-09,2.088261051289,8.358620107174e-07,0.01337792270351,1.93384476006e-05,6493.791505814,151200.0,5.634501576424e-08,0.293440401622,-1.02911144495e-07,0.9532357834452,-360.1875,-2.29270187939,-1.534706783841e-09,1.093259824374e-09,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
212,C09,2025 02 24 19 00 00,-0.0007766861235723,3.790123770386e-11,0.0,1.0,-2.296875,1.062187101499e-09,2.350839238645,5.033798515797e-07,0.01337980513927,2.012914046645e-05,6493.785913467,154800.0,8.940696716309e-08,0.2934348556996,-2.277083694935e-07,0.9532395036458,-384.25,-2.292808789443,-1.55256467055e-09,1.112189184287e-09,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
213,C09,2025 02 24 20 00 00,-0.0007765467744321,3.828404260275e-11,0.0,2.0,-19.171875,1.057544050955e-09,2.613367752617,-1.648440957069e-07,0.01338160247542,2.06520780921e-05,6493.781284332,158400.0,9.872019290924e-08,0.2934293536647,-1.895241439342e-07,0.953243678814,-397.421875,-2.292865130807,-1.534349626106e-09,1.105403187337e-09,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
214,C09,2025 02 24 21 00 00,-0.000776409287937,3.823874550335e-11,0.0,1.0,-28.71875,1.009327756838e-09,2.875851039013,-7.119961082935e-07,0.01338249817491,2.074707299471e-05,6493.779117584,162000.0,5.681067705154e-08,0.2934242349143,-7.031485438347e-08,0.953248054402,-399.1875,-2.29287567991,-1.485776174256e-09,1.076116253133e-09,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
215,C09,2025 02 24 22 00 00,-0.00077627110295,3.830624706325e-11,0.0,1.0,-28.71875,9.825409267734e-10,3.138324946642,-8.991919457912e-07,0.01338251167908,2.068653702736e-05,6493.779073715,165600.0,5.587935447693e-08,0.2934188894116,-6.984919309616e-08,0.9532519340607,-399.5,-2.292876390888,-1.485776174256e-09,1.076116253133e-09,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
216,C09,2025 02 24 23 00 00,-0.0007761339657009,3.82138765076e-11,0.0,2.0,-25.6875,9.678974596714e-10,-2.882375520521,-8.675269782543e-07,0.01338212133851,2.073030918837e-05,6493.780059814,169200.0,9.872019290924e-08,0.2934133391004,-4.516914486885e-08,0.9532557288702,-403.171875,-2.292887977199,-1.493633644408e-09,1.094331297577e-09,0.0,999.0,,2.0,0.0,6.9e-09,3.8e-09,,,
217,C10,2025 02 24 00 00 00,-0.000468255369924,-2.210676086634e-11,0.0,1.0,249.859375,1.488276278395e-09,1.981430974325,8.329749107361e-06,0.01003832125571,2.127280458808e-05,6493.358757019,86400.0,-1.8160790205e-07,2.17047273905,-2.211891114712e-07,0.8469565273218,-466.5625,-2.452715632148,-1.876506735466e-09,-9.786121916973e-10,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
218,C10,2025 02 24 01 00 00,-0.0004683339502662,-2.196198778392e-11,0.0,1.0,247.5,1.397915371643e-09,2.243784688604,8.251518011093e-06,0.01003640657291,2.043368294835e-05,6493.364904404,90000.0,-5.867332220078e-08,2.170465812133,-2.197921276093e-07,0.8469535532094,-438.03125,-2.452542846894,-1.811861185577e-09,-9.782550339631e-10,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
219,C10,2025 02 24 02 00 00,-0.0004684126470238,-2.192290793346e-11,0.0,1.0,269.28125,1.27933900389e-09,2.506055203807,8.845236152411e-06,0.0100317413453,1.892633736134e-05,6493.377536774,93600.0,-6.146728992462e-08,2.170459290444,-1.8160790205e-07,0.8469501095002,-383.390625,-2.45228764815,-1.804003715424e-09,-9.83612399976e-10,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
220,C10,2025 02 24 03 00 00,-0.0004684921586886,-2.198596860126e-11,0.0,1.0,292.015625,1.213621980798e-09,2.768505994404,9.413342922926e-06,0.01002910360694,1.842016354203e-05,6493.384021759,97200.0,-7.031485438347e-08,2.170452783385,-1.848675310612e-07,0.846946541443,-363.171875,-2.452215222001,-1.807575292766e-09,-9.83612399976e-10,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
221,C10,2025 02 24 04 00 00,-0.0004685723688453,-2.212185989947e-11,0.0,1.0,283.140625,1.198264198228e-09,3.031020775964,8.94907861948e-06,0.01002991199493,1.846766099334e-05,6493.382091522,100800.0,-7.683411240578e-08,2.170446309972,-1.788139343262e-07,0.8469430289767,-363.375,-2.452208407729,-1.804003715424e-09,-9.864696618496e-10,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
222,C10,2025 02 24 05 00 00,-0.0004686507163569,-2.193534243133e-11,0.0,1.0,230.828125,1.279696161625e-09,-2.989778808288,7.283873856068e-06,0.01003476278856,1.78599730134e-05,6493.370138168,104400.0,-5.867332220078e-08,2.17043970636,-2.030283212662e-07,0.8469394272724,-344.21875,-2.452072904942,-1.814004131982e-09,-9.800408226341e-10,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
223,C10,2025 02 24 06 00 00,-0.0004687295295298,-2.193178971766e-11,0.0,1.0,189.21875,1.38398622001e-09,-2.727535270758,6.011687219143e-06,0.01003966364078,1.642247661948e-05,6493.356725693,108000.0,1.722946763039e-08,2.170432830645,-1.87661498785e-07,0.8469357963097,-297.640625,-2.451793323742,-1.831504860958e-09,-9.532539925693e-10,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
224,C10,2025 02 24 07 00 00,-0.0004688105545938,-2.219735506515e-11,0.0,1.0,179.65625,1.460417975128e-09,-2.465277039678,5.741603672504e-06,0.01004241872579,1.522293314338e-05,6493.347578049,111600.0,4.377216100693e-08,2.170425969559,-1.364387571812e-07,0.8469323248051,-256.3125,-2.451526199289,-1.836147911502e-09,-9.303958975808e-10,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
225,C10,2025 02 24 08 00 00,-0.0004688892513514,-2.204902926906e-11,0.0,1.0,180.546875,1.491133540269e-09,-2.202795540968,5.731824785471e-06,0.01004273863509,1.51596032083e-05,6493.346254349,115200.0,7.171183824539e-08,2.170419541497,-1.601874828339e-07,0.8469289952036,-250.109375,-2.451480777146,-1.841505277515e-09,-9.439678914802e-10,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
226,C10,2025 02 24 09 00 00,-0.0004689695779234,-2.216626882046e-11,0.0,1.0,155.109375,1.481490281445e-09,-1.939968635595,4.847999662161e-06,0.0100419325754,1.59302726388e-05,6493.353727341,118800.0,2.0582228899e-07,2.170413621068,-1.485459506512e-07,0.8469255514944,-272.53125,-2.451780340344,-1.878292524137e-09,-9.875411350522e-10,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
227,C10,2025 02 24 10 00 00,-0.0004690494388342,-2.216893335572e-11,0.0,1.0,101.25,1.459346501925e-09,-1.676936529629,3.058928996325e-06,0.01004187890794,1.631211489439e-05,6493.365947723,122400.0,2.947635948658e-07,2.17040776647,1.117587089539e-08,0.8469217493703,-284.625,-2.452285948239,-1.945438178166e-09,-1.027185643548e-09,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
228,C10,2025 02 24 11 00 00,-0.0004691279027611,-2.197975135232e-11,0.0,1.0,52.265625,1.442917246152e-09,-1.413955606778,1.419801265001e-06,0.01004303491209,1.579150557518e-05,6493.377357483,126000.0,2.1792948246e-07,2.170401401313,1.583248376846e-07,0.8469176868468,-269.734375,-2.452741838863,-2.009369412587e-09,-1.042186268384e-09,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
229,C10,2025 02 24 12 00 00,-0.0004692074144259,-2.203570659276e-11,0.0,1.0,29.46875,1.434345460531e-09,-1.151165821489,6.561167538166e-07,0.01004451012705,1.496588811278e-05,6493.384759903,129600.0,1.108273863792e-07,2.170394439286,1.853331923485e-07,0.8469136243233,-245.828125,-2.453008035825,-2.051514025222e-09,-1.042186268384e-09,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
230,C10,2025 02 24 13 00 00,-0.0004692858783528,-2.193800696659e-11,0.0,1.0,28.671875,1.471847022622e-09,-0.8886446703832,6.156042218208e-07,0.01004442980047,1.488486304879e-05,6493.384584427,133200.0,4.377216100693e-08,2.170387151028,1.797452569008e-07,0.8469095954469,-246.53125,-2.453006865491,-2.085444009971e-09,-1.041114795182e-09,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
231,C10,2025 02 24 14 00 00,-0.0004693658556789,-2.207389826481e-11,0.0,1.0,18.453125,1.553278986019e-09,-0.6262537804294,3.292225301266e-07,0.01004204445053,1.564249396324e-05,6493.377908707,136800.0,-2.142041921616e-08,2.170379617,1.578591763973e-07,0.8469055417009,-273.71875,-2.452875580296,-2.122231256593e-09,-1.037900375574e-09,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
232,C10,2025 02 24 15 00 00,-0.0004694451345131,-2.20374829496e-11,0.0,1.0,-20.9375,1.668640934164e-09,-0.3638487440578,-7.897615432739e-07,0.01003738550935,1.657195389271e-05,6493.366132736,140400.0,-4.889443516731e-08,2.170371860608,1.126900315285e-07,0.8469015918221,-306.578125,-2.45275758425,-2.149018086658e-09,-1.03075722089e-09,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
233,C10,2025 02 24 16 00 00,-0.0004695231327787,-2.185007730304e-11,0.0,1.0,-63.453125,1.747929951156e-09,-0.1013197692665,-2.003740519285e-06,0.01003334729467,1.678289845586e-05,6493.356248856,144000.0,-5.587935447693e-08,2.170364148104,1.173466444016e-07,0.8468979052686,-314.09375,-2.452761610201,-2.146517982518e-09,-1.033257325029e-09,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
234,C10,2025 02 24 17 00 00,-0.0004695998504758,-2.158007106345e-11,0.0,1.0,-87.0625,1.787217301917e-09,0.1612690403371,-2.606306225061e-06,0.01003109512385,1.656590029597e-05,6493.350538254,147600.0,-1.434236764908e-07,2.170356791089,1.345761120319e-07,0.8468944001168,-305.546875,-2.452823949529,-2.119016836985e-09,-1.06397289017e-09,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
235,C10,2025 02 24 18 00 00,-0.0004696798278019,-2.188649261825e-11,0.0,1.0,-82.265625,1.770073730676e-09,0.4237460464266,-2.398155629635e-06,0.01003182388376,1.688627526164e-05,6493.352720261,151200.0,-2.48197466135e-07,2.170349754453,5.541369318962e-08,0.8468907779317,-313.765625,-2.452773228696,-2.096515899731e-09,-1.115760761629e-09,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
236,C10,2025 02 24 19 00 00,-0.0004697586409748,-2.188649261825e-11,0.0,2.0,-78.640625,1.709356915862e-09,0.6860133607644,-2.276618033648e-06,0.01003421808127,1.806020736694e-05,6493.36136055,154800.0,-2.668239176273e-07,2.17034275439,-6.053596735001e-08,0.8468868617,-351.71875,-2.452512661042,-2.092944322389e-09,-1.163619898011e-09,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
237,C10,2025 02 24 20 00 00,-0.0004698407137766,-2.202771298698e-11,-6.776263578034e-20,3.0,-94.90625,1.645068523707e-09,0.9482114585961,-2.748798578978e-06,0.01003596466035,1.915032044053e-05,6493.370422363,158400.0,-2.193264663219e-07,2.17033568557,-1.4528632164e-07,0.8468826762913,-388.625,-2.452184096956,-2.101158950276e-09,-1.202550091038e-09,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
238,C10,2025 02 24 21 00 00,-0.0004699201090261,-2.20286011654e-11,-6.776263578034e-20,4.0,-113.203125,1.606852646148e-09,1.210531272675,-3.206077963114e-06,0.0100364650134,1.950841397047e-05,6493.375549316,162000.0,-1.303851604462e-07,2.17032859188,-1.620501279831e-07,0.8468782772967,-402.71875,-2.451978886123,-2.122945572062e-09,-1.236122918053e-09,0.0,999.0,,2.0,0.0,6.1e-09,3e-09,,,
