Êý¾Ý×éÊý,ÎÀÐÇPRNºÅ,ÀúÔª,ÎÀÐÇÖÓÆ«²î(s),ÎÀÐÇÖÓÆ¯ÒÆ(s/s),ÎÀÐÇÖÓÆ¯ÒÆËÙ¶È(s/s*s),IODE,C_rs,n,M0,C_uc,e,C_us,sqrt_A,TEO,C_ic,OMEGA,C_is,I_0,C_rc,w,OMEGA_DOT,IDOT,L2_code,PS_week_num,L2_P_code,ÎÀÐÇ¾«¶È(m),ÎÀÐÇ½¡¿µ×´Ì¬,TGD,IODC,X,Y,Z
255,C11,2025 02 28 14 00 00,0.0004054154269397,1.75468528596e-11,2.439454888092e-19,10.0,-69.578125,3.338353341531e-09,1.357262602635,-3.565102815628e-06,0.002014795318246,1.348089426756e-05,5282.609701157,482400.0,2.98023223877e-08,2.92656937015,-3.399327397346e-08,0.9802412204671,94.890625,-1.501922124605,-6.562059050385e-09,-7.639603934454e-10,0.0,999.0,,2.0,0.0,4.1e-09,1.5e-09,,,
256,C11,2025 02 28 15 00 00,0.0004054785240442,1.754862921644e-11,2.439454888092e-19,11.0,-65.796875,3.345853653949e-09,1.844532427334,-3.294553607702e-06,0.002014550147578,1.320941373706e-05,5282.610963821,486000.0,8.847564458847e-08,2.926545799614,-4.982575774193e-08,0.9802385564933,97.78125,-1.501622382931,-6.541701059535e-09,-7.553886078247e-10,0.0,999.0,,2.0,0.0,4.1e-09,1.5e-09,,,
257,C11,2025 02 28 16 00 00,0.0004055417375639,1.755040557327e-11,2.439454888092e-19,12.0,-53.671875,3.327638609505e-09,2.331478571167,-2.597458660603e-06,0.002013448392972,1.322338357568e-05,5282.614229202,489600.0,8.149072527885e-08,2.926522237855,-5.727633833885e-08,0.9802358354657,97.65625,-1.50099944608,-6.543844005941e-09,-7.568172387615e-10,0.0,999.0,,2.0,0.0,4.1e-09,1.5e-09,,,
258,C11,2025 02 28 17 00 00,0.0004056049510837,1.755218193011e-11,2.439454888092e-19,13.0,-54.625,3.376926376824e-09,2.819093057901,-2.594664692879e-06,0.002013964345679,1.312093809247e-05,5282.613225937,493200.0,1.39232724905e-07,2.926498329385,8.847564458847e-09,0.9802330559213,101.6875,-1.501045640645,-6.562416208119e-09,-6.961004239482e-10,0.0,999.0,,2.0,0.0,4.1e-09,1.5e-09,,,
259,C11,2025 02 28 18 00 00,0.0004056680481881,1.755395828695e-11,2.439454888092e-19,14.0,-49.859375,3.439071822574e-09,-2.976631322128,-2.416782081127e-06,0.002015556208789,1.270789653063e-05,5282.610122681,496800.0,6.705522537231e-08,2.926474221958,1.061707735062e-07,0.9802306245515,112.609375,-1.500937583664,-6.539915270864e-09,-6.114540409437e-10,0.0,999.0,,2.0,0.0,4.1e-09,1.5e-09,,,
260,C11,2025 02 28 19 00 00,0.0004057271871716,1.70103930941e-11,0.0,15.0,-51.4375,3.44550066179e-09,-2.488970289729,-2.585351467133e-06,0.002015442820266,1.268601045012e-05,5282.610517502,500400.0,2.142041921616e-08,2.926450537314,1.015141606331e-07,0.9802285150236,113.578125,-1.501028691276,-6.520628753218e-09,-5.853815263474e-10,0.0,999.0,,2.0,0.0,4.1e-09,1.5e-09,,,
261,C11,2025 02 28 20 00 00,0.00040578993503,1.724220766164e-11,0.0,16.0,-61.171875,3.350853862228e-09,-2.000548762292,-3.037974238396e-06,0.002014608937316,1.222593709826e-05,5282.614227295,504000.0,6.705522537231e-08,2.926426900947,4.2375177145e-08,0.980226686376,123.65625,-1.501880527992,-6.460626253873e-09,-5.700237437769e-10,0.0,999.0,,2.0,0.0,4.1e-09,1.5e-09,,,
262,C11,2025 02 28 21 00 00,0.0004058523336425,1.728039933369e-11,0.0,17.0,-60.84375,3.405856153294e-09,-1.512549939182,-3.03378328681e-06,0.002014569472522,1.199590042233e-05,5282.615917206,507600.0,-1.27125531435e-07,2.926403482554,-1.722946763039e-08,0.9802237561511,130.109375,-1.502311107208,-6.637776490034e-09,-5.550231189407e-10,0.0,999.0,,2.0,0.0,4.1e-09,1.5e-09,,,
263,C11,2025 02 28 22 00 00,0.0004059144994244,1.728039933369e-11,0.0,18.0,-72.5,3.433357298827e-09,-1.025682593968,-3.660097718239e-06,0.00201367016416,1.219706609845e-05,5282.612644196,511200.0,-1.015141606331e-07,2.926379607731,-1.024454832077e-08,0.9802217665825,126.515625,-1.501610508425,-6.632776281755e-09,-5.50022910662e-10,0.0,999.0,,2.0,0.0,4.1e-09,1.5e-09,,,
264,C11,2025 02 28 23 00 00,0.0004059795755893,1.748912126232e-11,-1.355252715607e-20,19.0,-87.515625,3.50086011059e-09,-0.538768425136,-4.436820745468e-06,0.00201161892619,1.170346513391e-05,5282.607875824,514800.0,-5.308538675308e-08,2.926355517859,-2.374872565269e-08,0.9802197375151,136.046875,-1.500955445893,-6.656705849947e-09,-5.218074496605e-10,0.0,999.0,,2.0,0.0,4.1e-09,1.5e-09,,,
265,C12,2025 02 28 00 00 00,-0.0001818937016651,1.036859487158e-11,2.846030702774e-19,7.0,-27.265625,3.369068906672e-09,1.484767730696,-1.302920281887e-06,0.001125681446865,1.445272937417e-05,5282.626159668,432000.0,8.475035429001e-08,2.913849135067,1.676380634308e-08,0.9785886452993,78.9375,-1.365784188222,-6.413124275225e-09,-5.618091158904e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
266,C12,2025 02 28 01 00 00,-0.0001818563323468,1.037747665578e-11,3.252606517457e-19,1.0,-16.75,3.326924294037e-09,1.97104770406,-9.066425263882e-07,0.001125106588006,1.42827630043e-05,5282.629171371,435600.0,7.21774995327e-08,2.913825822004,-5.075708031654e-08,0.9785864245897,83.421875,-1.364499023467,-6.462769200278e-09,-5.418082827755e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
267,C12,2025 02 28 02 00 00,-0.0001818229211494,1.021582818339e-11,0.0,1.0,-17.734375,3.30085177944e-09,2.458717140924,-1.078471541405e-06,0.001125384471379,1.409836113453e-05,5282.628595352,439200.0,8.381903171539e-08,2.913802516256,-3.352761268616e-08,0.9785844437986,85.625,-1.364604523267,-6.464554988949e-09,-5.31807866218e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
268,C12,2025 02 28 03 00 00,-0.0001817867159843,1.013855666088e-11,0.0,1.0,-18.0,3.311209353732e-09,2.946595829201,-1.095701009035e-06,0.001126979128458,1.338263973594e-05,5282.625425339,442800.0,8.288770914078e-08,2.913778957423,3.958120942116e-08,0.9785825376163,97.40625,-1.364918844383,-6.464197831215e-09,-4.793056792911e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
269,C12,2025 02 28 04 00 00,-0.0001817502779886,1.013855666088e-11,0.0,2.0,-18.703125,3.279065157654e-09,-2.848955063374,-1.044012606144e-06,0.001127017545514,1.327600330114e-05,5282.625383377,446400.0,4.2375177145e-08,2.913755522939,5.355104804039e-08,0.9785808757414,98.46875,-1.364988018464,-6.449197206379e-09,-4.510902182897e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
270,C12,2025 02 28 05 00 00,-0.0001817113952711,1.026290163963e-11,-2.846030702774e-19,3.0,-33.0625,3.200847613865e-09,-2.360085755731,-1.631211489439e-06,0.0011255168356,1.303758472204e-05,5282.62946701,450000.0,5.727633833885e-08,2.913732369334,7.310882210732e-08,0.9785791846081,104.328125,-1.366292445462,-6.463483515747e-09,-4.621621080497e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
271,C12,2025 02 28 06 00 00,-0.0001816744916141,1.02611252828e-11,-2.846030702774e-19,4.0,-36.546875,3.149774057875e-09,-1.871360036423,-1.756008714437e-06,0.001125002629124,1.271069049835e-05,5282.632194519,453600.0,-1.303851604462e-08,2.913709133806,3.166496753693e-08,0.9785773062213,114.171875,-1.367454807022,-6.508485390255e-09,-4.514473760239e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
272,C12,2025 02 28 07 00 00,-0.0001816375879571,1.025846074754e-11,-2.846030702774e-19,5.0,-43.125,3.173346468332e-09,-1.384799697734,-2.085231244564e-06,0.00112472998444,1.29989348352e-05,5282.629928589,457200.0,-6.100162863731e-08,2.913685713951,6.705522537231e-08,0.9785757087148,108.765625,-1.366452659861,-6.504556655179e-09,-4.671623163285e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
273,C12,2025 02 28 08 00 00,-0.0001816005678847,1.02566843907e-11,-2.846030702774e-19,6.0,-60.625,3.236563387285e-09,-0.8989497842497,-2.934597432613e-06,0.001123282592744,1.289043575525e-05,5282.625232697,460800.0,-7.357448339462e-08,2.913662337983,6.938353180885e-08,0.9785740512286,111.0,-1.364739217061,-6.498842131432e-09,-4.746626287466e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
274,C12,2025 02 28 09 00 00,-0.0001815636642277,1.025490803386e-11,-2.846030702774e-19,7.0,-63.640625,3.241920753298e-09,-0.4116732579236,-3.073830157518e-06,0.001122778397985,1.272698864341e-05,5282.624076843,464400.0,-1.438893377781e-07,2.913639433075,-2.840533852577e-08,0.9785724039828,114.375,-1.364451066087,-6.47741266738e-09,-5.607376426879e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
275,C12,2025 02 28 10 00 00,-0.0001815267605707,1.025313167702e-11,-2.846030702774e-19,8.0,-69.03125,3.22334855112e-09,0.07580051072124,-3.33646312356e-06,0.00112416013144,1.314468681812e-05,5282.626783371,468000.0,-3.678724169731e-08,2.913616734438,-1.383014023304e-07,0.9785702681224,105.8125,-1.364360022843,-6.511699809863e-09,-6.682421206809e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
276,C12,2025 02 28 11 00 00,-0.0001814898569137,1.025046714176e-11,-2.846030702774e-19,9.0,-72.03125,3.246206646108e-09,0.5632233434844,-3.542751073837e-06,0.001124567002989,1.320661976933e-05,5282.627626419,471600.0,2.654269337654e-08,2.913593528168,-1.084990799427e-07,0.978567703627,104.484375,-1.364218753233,-6.548487056485e-09,-7.071723137082e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
277,C12,2025 02 28 12 00 00,-0.0001814529532567,1.024869078492e-11,-2.846030702774e-19,10.0,-65.9375,3.378355007761e-09,1.051834890814,-3.354623913765e-06,0.001123875612393,1.345248892903e-05,5282.624967575,475200.0,-3.864988684654e-08,2.913570166829,-1.629814505577e-08,0.9785647148854,96.421875,-1.365266202577,-6.641348067376e-09,-7.325305128362e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
278,C12,2025 02 28 13 00 00,-0.0001814160495996,1.024691442808e-11,-2.846030702774e-19,11.0,-65.203125,3.341924918873e-09,1.539503283154,-3.290362656116e-06,0.001123798778281,1.339195296168e-05,5282.624752045,478800.0,9.872019290924e-08,2.913546420743,2.793967723846e-08,0.9785626960584,95.140625,-1.365369171529,-6.515985702673e-09,-7.428880871279e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
279,C12,2025 02 28 14 00 00,-0.0001813791459426,1.024424989282e-11,-2.846030702774e-19,12.0,-53.328125,3.325138505366e-09,2.025711607179,-2.669170498848e-06,0.00112307316158,1.322012394667e-05,5282.628044128,482400.0,7.869675755501e-08,2.913522801931,-2.281740307808e-08,0.9785599048107,98.40625,-1.364012101425,-6.549558529688e-09,-7.328876705704e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
280,C12,2025 02 28 15 00 00,-0.0001813422422856,1.024247353598e-11,-2.846030702774e-19,13.0,-51.34375,3.332995975518e-09,2.513097324248,-2.532731741667e-06,0.001122953603044,1.325784251094e-05,5282.628469467,486000.0,8.475035429001e-08,2.913499196285,-7.450580596924e-09,0.9785572481515,98.46875,-1.363833562514,-6.549915687422e-09,-7.257445158864e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
281,C12,2025 02 28 16 00 00,-0.0001813045237213,1.019184736606e-11,0.0,14.0,-50.046875,3.389426897521e-09,3.000861659145,-2.479180693626e-06,0.001124449190684,1.279264688492e-05,5282.625535965,489600.0,6.938353180885e-08,2.913475299518,7.031485438347e-08,0.978554650009,109.546875,-1.36403343077,-6.545629794612e-09,-6.685992784151e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
282,C12,2025 02 28 17 00 00,-0.0001812701812014,9.844569603956e-12,0.0,15.0,-47.96875,3.405141837825e-09,-2.794808426143,-2.44565308094e-06,0.001124851638451,1.271860674024e-05,5282.624763489,493200.0,6.519258022308e-09,2.913451493452,7.729977369308e-08,0.9785523429872,112.0,-1.363983113703,-6.519557280015e-09,-6.285976121851e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
283,C12,2025 02 28 18 00 00,-0.0001812324626371,1.013589212562e-11,0.0,1.0,-58.6875,3.362282909722e-09,-2.306144206449,-3.00258398056e-06,0.001123732305132,1.241266727448e-05,5282.62804985,496800.0,2.188608050346e-08,2.91342797997,6.053596735001e-08,0.9785501515359,118.0625,-1.365081642295,-6.505628128382e-09,-6.260975080457e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
284,C12,2025 02 28 19 00 00,-0.0001811952097341,1.024158535756e-11,0.0,1.0,-60.8125,3.36299722519e-09,-1.817346647623,-3.098044544458e-06,0.001123290043324,1.194002106786e-05,5282.630897522,500400.0,-8.987262845039e-08,2.913404586447,1.443549990654e-08,0.9785474670812,128.46875,-1.366314975863,-6.593488930994e-09,-6.146684605515e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
285,C12,2025 02 28 20 00 00,-0.0001811583060771,1.024158535756e-11,0.0,2.0,-66.0625,3.400141629547e-09,-1.330458875684,-3.335531800985e-06,0.001123029040173,1.207366585732e-05,5282.629335403,504000.0,-1.266598701477e-07,2.913380783307,2.793967723846e-09,0.9785451688369,125.59375,-1.365639103322,-6.613846921843e-09,-6.150256182857e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
286,C12,2025 02 28 21 00 00,-0.0001811218680814,1.020961093445e-11,-4.065758146821e-19,3.0,-83.71875,3.506574634337e-09,-0.8445801017513,-4.165340214968e-06,0.001121405046433,1.185713335872e-05,5282.624477386,507600.0,-3.864988684654e-08,2.913356567624,-4.330649971962e-08,0.97854277404,130.265625,-1.363953327228,-6.668849212909e-09,-5.593090117511e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
287,C12,2025 02 28 22 00 00,-0.0001810850808397,1.020694639919e-11,-4.065758146821e-19,4.0,-88.171875,3.564077029543e-09,-0.3575331687144,-4.353001713753e-06,0.00112013053149,1.146970316768e-05,5282.621744156,511200.0,-3.306195139885e-08,2.913332574304,-5.075708031654e-08,0.9785407698423,139.640625,-1.363434130287,-6.670992159314e-09,-5.62880589093e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
288,C12,2025 02 28 23 00 00,-0.000181048293598,1.020428186393e-11,-4.065758146821e-19,5.0,-92.46875,3.550505035643e-09,0.12990608823,-4.563480615616e-06,0.001120987464674,1.170998439193e-05,5282.623443604,514800.0,6.519258022308e-09,2.913308759461,-7.869675755501e-08,0.9785386983503,135.0,-1.363306487759,-6.68420699548e-09,-5.968105738417e-10,0.0,999.0,,2.0,0.0,3.3e-09,0.0,,,
289,C13,2025 02 28 00 00 00,4.417588934302e-05,-6.741274205524e-12,0.0,1.0,570.546875,1.452560504975e-09,-0.3131688979073,1.8744263798e-05,0.005253453273326,1.374166458845e-06,6493.560035706,432000.0,-1.406297087669e-07,-1.926589372009,-3.478489816189e-07,1.038824885306,210.890625,-2.284722199622,-2.617966191657e-09,8.800366570592e-10,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
290,C13,2025 02 28 01 00 00,4.415179137141e-05,-6.72262245871e-12,0.0,1.0,599.4375,1.443274403886e-09,-0.05070048353579,1.969980075955e-05,0.005256219883449,1.643318682909e-06,6493.566774368,435600.0,3.771856427193e-08,-1.926599457366,-4.088506102562e-07,1.038827572687,202.921875,-2.284688571524,-2.671182694053e-09,9.425392605435e-10,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
291,C13,2025 02 28 02 00 00,4.412757698447e-05,-6.72262245871e-12,0.0,2.0,619.625,1.418273362493e-09,0.2116309256318,2.033961936831e-05,0.005258790566586,2.316199243069e-06,6493.573379517,439200.0,2.132728695869e-07,-1.926609819215,-3.287568688393e-07,1.038830641889,181.625,-2.284518716494,-2.705469836535e-09,1.015756596054e-09,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
292,C13,2025 02 28 03 00 00,4.410301335156e-05,-6.714628852933e-12,-6.776263578034e-20,3.0,622.078125,1.411130207809e-09,0.4740594637824,2.041319385171e-05,0.005259398603812,2.544373273849e-06,6493.575109482,442800.0,2.654269337654e-07,-1.926620178138,-1.857988536358e-07,1.038834152892,174.28125,-2.284447311463,-2.714041622156e-09,1.077902041804e-09,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
293,C13,2025 02 28 04 00 00,4.407879896462e-05,-6.714628852933e-12,-6.776263578034e-20,4.0,627.578125,1.429345252253e-09,0.7367758515459,2.058502286673e-05,0.005258467397653,2.059154212475e-06,6493.571540833,446400.0,2.258457243443e-07,-1.926630357122,-9.685754776001e-08,1.038838010607,189.265625,-2.284664456782,-2.707969940675e-09,1.117189392565e-09,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
294,C13,2025 02 28 05 00 00,4.405458457768e-05,-6.715517031353e-12,-6.776263578034e-20,5.0,649.65625,1.469346918483e-09,0.9997485191501,2.127699553967e-05,0.005257288576104,1.429114490747e-06,6493.564880371,450000.0,1.87661498785e-07,-1.926640285947,-7.404014468193e-08,1.038842058502,209.28125,-2.285137666893,-2.700826785991e-09,1.133618648338e-09,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
295,C13,2025 02 28 06 00 00,4.403048660606e-05,-6.716405209772e-12,-6.776263578034e-20,6.0,670.484375,1.496490906282e-09,1.262615779118,2.194941043854e-05,0.005256933043711,1.279637217522e-06,6493.560148239,453600.0,1.750886440277e-07,-1.926650031907,-6.705522537231e-08,1.038846153209,213.875,-2.28550445264,-2.699755312788e-09,1.13719022568e-09,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
296,C13,2025 02 28 07 00 00,4.400673788041e-05,-6.703970711897e-12,-1.355252715607e-20,5.0,667.90625,1.478990177306e-09,1.525069213208,2.195499837399e-05,0.005256890784949,1.270323991776e-06,6493.560754776,457200.0,1.662410795689e-07,-1.926659780793,-7.264316082001e-08,1.038850262546,215.15625,-2.285456347505,-2.697255208649e-09,1.13969032982e-09,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
297,C13,2025 02 28 08 00 00,4.398624878377e-05,-6.667555396689e-12,0.0,6.0,651.875,1.416487573822e-09,1.787179484753,2.157222479582e-05,0.005256152129732,8.437782526016e-07,6493.566003799,460800.0,1.727603375912e-07,-1.926669542846,-8.847564458847e-08,1.038854431863,233.03125,-2.285064891108,-2.689754896231e-09,1.142547591693e-09,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
298,C13,2025 02 28 09 00 00,4.395947325975e-05,-7.036149440864e-12,0.0,1.0,648.5,1.373985803452e-09,2.04945334565,2.149632200599e-05,0.00525532849133,5.043111741543e-07,6493.569465637,464400.0,1.699663698673e-07,-1.926679222975,-8.894130587578e-08,1.038858535348,248.625,-2.284838036401,-2.691183527167e-09,1.142547591693e-09,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
299,C13,2025 02 28 10 00 00,4.393258132041e-05,-7.250200440012e-12,0.0,1.0,651.0625,1.313626146373e-09,2.311873763142,2.151448279619e-05,0.005254802061245,4.889443516731e-07,6493.571100235,468000.0,2.556480467319e-07,-1.926688889937,-5.587935447693e-08,1.038863068931,255.21875,-2.284758396604,-2.648681756798e-09,1.138261698883e-09,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
300,C13,2025 02 28 11 00 00,4.391081165522e-05,-6.687095321922e-12,0.0,1.0,638.828125,1.290768051385e-09,2.574485326973,2.103950828314e-05,0.005256116273813,9.061768651009e-07,6493.567670822,471600.0,3.050081431866e-07,-1.926698208725,5.634501576424e-08,1.038867674197,244.984375,-2.284870852579,-2.595822412137e-09,1.120046654439e-09,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
301,C13,2025 02 28 12 00 00,4.388543311507e-05,-6.863842827443e-12,0.0,1.0,625.265625,1.255766593433e-09,2.83702901872,2.048909664154e-05,0.005257349461317,1.035165041685e-06,6493.564682007,475200.0,2.23983079195e-07,-1.926706984771,2.356246113777e-07,1.038872367238,241.90625,-2.284915199478,-2.524033707564e-09,1.071473202588e-09,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
302,C13,2025 02 28 13 00 00,4.386133514345e-05,-6.787459483348e-12,0.0,1.0,615.484375,1.244337545939e-09,3.099517668175,2.018734812737e-05,0.005258261808194,9.51811671257e-07,6493.562505722,478800.0,4.936009645462e-08,-1.926715415568,2.998858690262e-07,1.038876679921,244.703125,-2.28490428172,-2.472602993839e-09,1.011827860978e-09,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
303,C13,2025 02 28 14 00 00,4.383735358715e-05,-6.735945135006e-12,0.0,1.0,626.296875,1.212550507596e-09,-2.921065992295,2.055615186691e-05,0.00525684223976,1.371838152409e-06,6493.566137314,482400.0,-8.894130587578e-08,-1.926723735183,2.398155629635e-07,1.038880565431,232.296875,-2.285005698516,-2.446173321509e-09,9.561112544429e-10,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
304,C13,2025 02 28 15 00 00,4.381395410746e-05,-6.608935620989e-12,0.0,1.0,634.96875,1.168262948555e-09,-2.65818592009,2.084858715534e-05,0.005253940587863,2.645887434483e-06,6493.574579239,486000.0,-1.294538378716e-07,-1.926732107463,1.415610313416e-07,1.038884102767,194.90625,-2.285385744152,-2.439744482293e-09,9.136094840736e-10,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
305,C13,2025 02 28 16 00 00,4.37906710431e-05,-6.539657704252e-12,0.0,1.0,619.828125,1.106831818274e-09,-2.394968845688,2.033729106188e-05,0.005250688525848,4.379544407129e-06,6493.5865345,489600.0,-1.024454832077e-07,-1.926740650905,9.313225746155e-08,1.038887411888,142.8125,-2.286103684366,-2.444387532838e-09,8.914657045534e-10,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
306,C13,2025 02 28 17 00 00,4.376657307148e-05,-6.624922832543e-12,0.0,1.0,580.296875,1.034685955966e-09,-2.131597696754,1.904042437673e-05,0.00524843216408,5.648005753756e-06,6493.59882164,493200.0,-1.154839992523e-07,-1.926749520577,1.145526766777e-07,1.038890643474,103.578125,-2.286977246879,-2.442958901901e-09,8.993231747057e-10,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
307,C13,2025 02 28 18 00 00,4.374247509986e-05,-6.655120898813e-12,0.0,1.0,542.671875,9.678974596714e-10,-1.86843030305,1.781806349754e-05,0.005247712484561,5.977693945169e-06,6493.607492447,496800.0,-2.267770469189e-07,-1.926758798403,8.521601557732e-08,1.038894056462,93.046875,-2.287648834534,-2.411886179026e-09,9.371818945305e-10,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
308,C13,2025 02 28 19 00 00,4.371802788228e-05,-6.717293388192e-12,0.0,1.0,536.140625,9.346817903912e-10,-1.605819801297,1.75591558218e-05,0.005247710971162,5.932990461588e-06,6493.608974457,500400.0,-2.924352884293e-07,-1.926768120117,-6.426125764847e-08,1.038897864438,93.75,-2.287765190649,-2.351169364213e-09,9.775407184947e-10,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
309,C13,2025 02 28 20 00 00,4.369486123323e-05,-6.586731160496e-12,0.0,1.0,554.515625,9.475394688222e-10,-1.343776012065,1.808488741517e-05,0.005246843677014,6.519258022308e-06,6493.602918625,504000.0,-2.146698534489e-07,-1.926777079028,-2.081505954266e-07,1.038902003033,73.25,-2.287315672496,-2.278309186437e-09,1.000755971217e-09,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
310,C13,2025 02 28 21 00 00,4.366913344711e-05,-6.857625578505e-12,0.0,1.0,566.828125,1.010756387775e-09,-1.082070765482,1.844484359026e-05,0.005243989638984,8.085276931524e-06,6493.590776443,507600.0,-8.847564458847e-08,-1.926785476178,-2.3003667593e-07,1.038906173812,19.953125,-2.286527357145,-2.218306687092e-09,1.003613233091e-09,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
311,C13,2025 02 28 22 00 00,4.364317283034e-05,-7.016609515631e-12,0.0,1.0,549.828125,1.096117086248e-09,-0.8202452363122,1.793680712581e-05,0.005239882040769,9.756069630384e-06,6493.577697754,511200.0,-4.842877388e-08,-1.92679345347,-1.890584826469e-07,1.03891003299,-36.21875,-2.285857767837,-2.193305645698e-09,9.975415516097e-10,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
312,C13,2025 02 28 23 00 00,4.362035542727e-05,-6.708411603995e-12,0.0,1.0,512.75,1.197192725025e-09,-0.5581352749059,1.687742769718e-05,0.005235656863078,1.07535161078e-05,6493.566347122,514800.0,-6.519258022308e-08,-1.926801411744,-2.211891114712e-07,1.038913469385,-71.125,-2.285470558291,-2.209377743737e-09,1.002898917623e-09,0.0,999.0,,2.0,0.0,-9.5e-09,2.8e-09,,,
313,C14,2025 02 28 00 00 00,-0.0008250054670498,-4.362821215409e-11,0.0,1.0,-30.125,4.101599419508e-09,-2.470879269834,-1.570209860802e-06,0.001297998474911,-4.889443516731e-08,5282.626823425,432000.0,-6.239861249924e-08,-1.300147211619,-6.519258022308e-09,0.9791813655771,368.9375,-0.2971939758477,-7.397093832935e-09,-2.382242087088e-10,0.0,999.0,,2.0,0.0,7.2e-09,2e-09,,,
314,C14,2025 02 28 01 00 00,-0.000825161812827,-4.352784799266e-11,0.0,1.0,-33.59375,4.168030758068e-09,-1.983631998943,-1.594424247742e-06,0.001298187184148,-5.168840289116e-08,5282.625959396,435600.0,-1.443549990654e-08,-1.300174064943,-3.771856427193e-08,0.9791803810332,369.3125,-0.2968736158063,-7.429952344481e-09,-2.071514858337e-10,0.0,999.0,,2.0,0.0,7.2e-09,2e-09,,,
315,C14,2025 02 28 02 00 00,-0.0008253185078502,-4.352784799266e-11,0.0,2.0,-33.671875,4.201246427349e-09,-1.496001485941,-1.535285264254e-06,0.001298212679103,8.614733815193e-08,5282.62612915,439200.0,1.257285475731e-08,-1.300200973858,-7.450580596924e-09,0.9791796159271,368.765625,-0.2969360326691,-7.438524130102e-09,-1.792931825664e-10,0.0,999.0,,2.0,0.0,7.2e-09,2e-09,,,
316,C14,2025 02 28 03 00 00,-0.0008254752028733,-4.351541349479e-11,1.219727444046e-19,3.0,-35.703125,4.198032007741e-09,-1.008000556229,-1.671724021435e-06,0.001298539689742,3.627501428127e-07,5282.627408981,442800.0,-1.676380634308e-08,-1.300227926661,2.561137080193e-08,0.9791790015015,364.609375,-0.2973688457603,-7.429238029013e-09,-1.482204596914e-10,0.0,999.0,,2.0,0.0,7.2e-09,2e-09,,,
317,C14,2025 02 28 04 00 00,-0.0008256318978965,-4.351452531637e-11,1.219727444046e-19,4.0,-35.9375,4.188388748917e-09,-0.5203895936639,-1.720152795315e-06,0.00129856239073,3.953464329243e-07,5282.627510071,446400.0,-5.681067705154e-08,-1.300254856057,-2.793967723846e-09,0.9791785787181,364.03125,-0.2974120764525,-7.399951094809e-09,-1.217907873609e-10,0.0,999.0,,2.0,0.0,7.2e-09,2e-09,,,
